id,source_text,target_text,alt_text
CLEVR_train_6083,What shape is the only object that is not a matte color?,"[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""DISCARD['#1', '#2']"", ""PROJECT['the shape of #REF', '#3']""]","[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'is matte']"", ""DISCARD['#1', '#3']"", ""PROJECT['the shape of #REF', '#4']""]"
CLEVR_train_6085,How many of the same size objects are there,"[""SELECT['objects']"", ""FILTER['#1', 'of the same size']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""PROJECT['size of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'are the same']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_6087,What color is the ball that is directly behind the blue ball?,"[""SELECT['ball']"", ""SELECT['blue ball']"", ""FILTER['#1', 'directly behind #2']"", ""PROJECT['color of #REF', '#3']""]","[""SELECT['balls']"", ""FILTER['#1', 'that are blue']"", ""FILTER['#1', 'directly behind #2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_6089,How many green cubes are behind the metallic brown sphere?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are green']"", ""SELECT['sphere']"", ""FILTER['#3', 'that is brown']"", ""FILTER['#4', 'that is metallic']"", ""FILTER['#2', 'that are behind #5']"", ""AGGREGATE['count', '#6']""]","[""SELECT['sphere']"", ""FILTER['#1', 'that is metallic']"", ""FILTER['#2', 'that is brown']"", ""SELECT['cubes']"", ""FILTER['#4', 'that are green']"", ""FILTER['#5', 'that are behind #3']"", ""AGGREGATE['count', '#6']""]"
CLEVR_train_609,Are any small gray objects present?,"[""SELECT['objects']"", ""FILTER['#1', 'that are small']"", ""FILTER['#2', 'that are gray']"", ""BOOLEAN['#3', 'if any #REF are present']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are small']"", ""FILTER['#2', 'that are gray']"", ""BOOLEAN['#3', 'if there are any #REF']""]"
CLEVR_train_6090,how many blue items are there?,"[""SELECT['items']"", ""FILTER['#1', 'that are blue']"", ""AGGREGATE['count', '#2']""]","[""SELECT['items']"", ""FILTER['#1', 'that are blue']"", ""AGGREGATE['count', '#2']""]."
CLEVR_train_6091,how many cylinders are blue but larger then the smallestt object?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are blue']"", ""PROJECT['size of #REF', '#2']"", ""SELECT['objects']"", ""PROJECT['size of #REF', '#4']"", ""AGGREGATE['min', '#5']"", ""COMPARATIVE['#2', '#3', 'is higher than #6']"", ""AGGREGATE['count', '#7']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are blue']"", ""SELECT['smallestt object']"", ""PROJECT['size of #REF', '#2']"", ""PROJECT['size of #REF', '#3']"", ""COMPARATIVE['#2', '#4', 'is higher than #5']"", ""AGGREGATE['count', '#6']""]"
CLEVR_train_6092,Are all of the rubber spheres the same in size?,"[""SELECT['rubber spheres']"", ""PROJECT['sizes of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""BOOLEAN['#3', 'is higher than one']""]","[""SELECT['rubber spheres']"", ""PROJECT['sizes of #REF', '#1']"", ""BOOLEAN['#2', 'all the same']""]"
CLEVR_train_6093,What is the shape of the gold items closest together?,"[""SELECT['gold items']"", ""FILTER['#1', 'that are closest together']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['gold items']"", ""FILTER['#1', 'that are closest together']"", ""PROJECT['shape of #REF', '#2']""]"
CLEVR_train_6095,What is the color of the only big sphere?,"[""SELECT['big sphere']"", ""PROJECT['color of #REF', '#1']""]","[""SELECT['large sphere']"", ""PROJECT['color of #REF', '#1']""]"
CLEVR_train_6097,Do all the cylinders have the same color?,"[""SELECT['cylinders']"", ""PROJECT['colors of #REF', '#1']"", ""BOOLEAN['#2', 'are all the same color']""]","[""SELECT['cylinders']"", ""PROJECT['colors of #REF', '#1']"", ""BOOLEAN['#2', 'are all #REF the same']""]"
CLEVR_train_61,how many cylinders are in the picture?,"[""SELECT['cylinders']"", ""AGGREGATE['count', '#1']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'in the picture']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_610,What object has red reflections in its front?,"[""SELECT['objects']"", ""PROJECT['reflections in front of #REF', '#1']"", ""COMPARATIVE['#1', '#2', 'are red']""]","[""SELECT['objects']"", ""PROJECT['front of #REF', '#1']"", ""FILTER['#2', 'that has red reflections']""]"
CLEVR_train_6101,"How many objects are metal, but are not directly next to a cube?","[""SELECT['objects']"", ""FILTER['#1', 'that are metal']"", ""FILTER['#2', 'not next to a cube']"", ""AGGREGATE['count', '#3']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are metal']"", ""FILTER['#1', 'that are cubes']"", ""DISCARD['#1', '#2']"", ""AGGREGATE['count', '#4']""]"
CLEVR_train_6103,which color cube is hidden?,"[""SELECT['cubes']"", ""FILTER['#1', 'that is hidden']"", ""PROJECT['color of #REF', '#2']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that is hidden']"", ""PROJECT['the color of #REF', '#2']""]"
CLEVR_train_6105,Are there any items that are matte and yellow?,"[""SELECT['items']"", ""FILTER['#1', 'that are matte']"", ""FILTER['#2', 'that are yellow']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is at least one']""]","[""SELECT['matte items']"", ""FILTER['#1', 'that are yellow']"", ""BOOLEAN['#2', 'are there any #REF']""]"
CLEVR_train_6106,How many rose gold objects are there?,"[""SELECT['objects']"", ""FILTER['#1', 'that are rose gold']"", ""AGGREGATE['count', '#2']""]","[""SELECT['gold objects']"", ""FILTER['#1', 'that are rose']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_6108,What shape is the yellow object behind the large yellow cube?,"[""SELECT['large yellow cube']"", ""PROJECT['yellow object behind #REF', '#1']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are yellow']"", ""SELECT['cubes']"", ""FILTER['#3', 'that are large']"", ""FILTER['#4', 'that are yellow']"", ""FILTER['#2', 'that are behind #5']"", ""PROJECT['the shape of #REF', '#6']""]"
CLEVR_train_6109,Are any other objects the same type of material as the small cube?,"[""SELECT['the small cube']"", ""PROJECT['type of material of #REF', '#1']"", ""SELECT['objects']"", ""DISCARD['#3', '#1']"", ""PROJECT['types of materials of #REF', '#4']"", ""COMPARATIVE['#4', '#5', 'is the same as #2']"", ""AGGREGATE['count', '#6']"", ""BOOLEAN['#7', 'is at least one']""]","[""SELECT['objects']"", ""SELECT['small cube']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""COMPARATIVE['#1', '#3', 'is the same as #4']"", ""AGGREGATE['count', '#5']"", ""BOOLEAN['#6','more than zero']""]"
CLEVR_train_6110,How many matte objects are there? ,"[""SELECT['matte objects']"", ""AGGREGATE['count', '#1']""]","[""SELECT['objects']"", ""FILTER['#1', 'which are matte']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_6115,Is the shiny cube next to a shiny ball?,"[""SELECT['balls']"", ""FILTER['#1', 'that are shiny']"", ""SELECT['the shiny cube']"", ""BOOLEAN['#3', 'is next to any #2']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that are shiny']"", ""SELECT['balls']"", ""FILTER['#3', 'that are shiny']"", ""BOOLEAN['#2', 'is next to #4']""]"
CLEVR_train_6117,How many red objects are cylinders?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are red']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are red']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_6118,Is the small cube the same material as the large cubes?,"[""SELECT['small cube']"", ""SELECT['large cubes']"", ""PROJECT['material of #REF', '#1']"", ""PROJECT['material of #REF', '#2']"", ""BOOLEAN['#3', 'is the same as #4']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that are small']"", ""FILTER['#1', 'that are large']"", ""PROJECT['material of #REF', '#2']"", ""PROJECT['material of #REF', '#3']"", ""BOOLEAN['#4', 'is the same as #5']""]"
CLEVR_train_612,How many squares are present?,"[""SELECT['squares']"", ""FILTER['#1', 'that are present']"", ""AGGREGATE['count', '#2']""]","[""SELECT['squares present']"", ""AGGREGATE['count', '#1']""]"
CLEVR_train_6121,What is the shape of the object behind the big cube?,"[""SELECT['objects']"", ""FILTER['#1', 'that is big']"", ""FILTER['#2', 'that is cube']"", ""FILTER['#1', 'behind #3']"", ""PROJECT['shape of #REF', '#4']""]","[""SELECT['the big cube']"", ""SELECT['objects']"", ""FILTER['#2', 'that are behind #1']"", ""PROJECT['the shape of #REF', '#3']""]"
CLEVR_train_6123,Are the two large cylinders made of the same material?,"[""SELECT['large cylinders']"", ""PROJECT['materials of #REF', '#1']"", ""BOOLEAN['#2', 'both the same']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are large']"", ""PROJECT['the materials that #REF are made of', '#2']"", ""BOOLEAN['#3', 'are the same']""]"
CLEVR_train_6124,Is the purple object and the red object the same shape?,"[""SELECT['purple object']"", ""PROJECT['the shape of #REF', '#1']"", ""SELECT['red object']"", ""PROJECT['the shape of #REF', '#3']"", ""BOOLEAN['#2', 'the same as #4']""]","[""SELECT['the purple object']"", ""SELECT['the red object']"", ""PROJECT['the shape of #REF', '#1']"", ""PROJECT['the shape of #REF', '#2']"", ""BOOLEAN['#3', 'is the same as #4']""]"
CLEVR_train_6125,What color do the two cylinders share?,"[""SELECT['cylinders']"", ""PROJECT['color of both of #REF', '#1']""]","[""SELECT['cylinders']"", ""PROJECT['two of #REF', '#1']"", ""PROJECT['the color of #REF', '#2']""]"
CLEVR_train_6127,Which sphere is the largest?,"[""SELECT['sphere']"", ""FILTER['#1', 'that is largest']""]","[""SELECT['spheres']"", ""AGGREGATE['max', '#1']""]"
CLEVR_train_6128,Are the objects the same color?,"[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""BOOLEAN['#2', 'the same']""]","[""SELECT['objects']"", ""PROJECT['colors of #REF', '#1']"", ""BOOLEAN['#2', 'if the #REF are same']""]"
CLEVR_train_6132,Is the red box in the back?,"[""SELECT['box']"", ""FILTER['#1', 'that is red']"", ""BOOLEAN['#2', 'is in the back']""]","[""SELECT['box']"", ""FILTER['#1', 'that Is red']"", ""BOOLEAN['#2', 'is in the back']""]"
CLEVR_train_6133,what shape is the closest item?,"[""SELECT['items']"", ""PROJECT['the closest of #REF', '#1']"", ""PROJECT['the shape of #REF', '#2']""]","[""SELECT['items']"", ""FILTER['#1', 'that are closest']"", ""PROJECT['the shape of #REF', '#2']""]"
CLEVR_train_6135,What color is the small cube behind the large green cube?,"[""SELECT['cube']"", ""FILTER['#1', 'that is large']"", ""FILTER['#2', 'that is green']"", ""FILTER['#1', 'that is behind of #3']"", ""FILTER['#4', 'that is small']"", ""PROJECT['color of #REF', '#5']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that are large']"", ""FILTER['#2', 'that are green']"", ""FILTER['#1', 'that are small']"", ""FILTER['#4', 'that are behind #3']"", ""PROJECT['the color of #REF', '#5']""]"
CLEVR_train_6139,The purple cube is what material?,"[""SELECT['purple cube']"", ""PROJECT['material of #REF', '#1']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that is purple']"", ""PROJECT['material of #REF', '#2']""]"
CLEVR_train_6142,How many gray cylinders are there that are matte?,"[""SELECT['the gray cylinders']"", ""FILTER['#1', 'which are matte']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are grey']"", ""FILTER['#2', 'that are matte']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_6143,Is the large cube the same color as the small cube?,"[""SELECT['cube']"", ""FILTER['#1', 'that Is large']"", ""FILTER['#1', 'that Is small']"", ""PROJECT['color of #REF', '#2']"", ""PROJECT['color of #REF', '#3']"", ""BOOLEAN['#4', 'Is same as #5']""]","[""SELECT['large cube']"", ""SELECT['small cube']"", ""PROJECT['color of #REF', '#1']"", ""PROJECT['color of #REF', '#2']"", ""BOOLEAN['#3', 'the same as #4']""]"
CLEVR_train_6147,What is the shape partly hidden behind the gold cube?,"[""SELECT['objects']"", ""SELECT['gold cube']"", ""FILTER['#1', 'partly hidden behind #2']"", ""PROJECT['shape of #REF', '#3']""]","[""SELECT['the gold cube']"", ""SELECT['shapes']"", ""FILTER['#2', 'that are partly hidden behind #1']""]"
CLEVR_train_6148,How many spheres are located in front of the red cube?,"[""SELECT['spheres']"", ""SELECT['the red cube']"", ""FILTER['#1', 'in front of #2']"", ""AGGREGATE['count', '#3']""]","[""SELECT['spheres']"", ""SELECT['red cube']"", ""FILTER['#1', 'that are located in front of #2']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_6152,Are there any small red objects the same shape as the large green sphere?,"[""SELECT['the large green sphere']"", ""PROJECT['the shape of #REF', '#1']"", ""SELECT['objects']"", ""FILTER['#3', 'that are small']"", ""FILTER['#3', 'that are red']"", ""INTERSECTION['#3', '#4', '#5']"", ""PROJECT['shapes of #REF', '#6']"", ""COMPARATIVE['#6', '#7', 'is the same as #2']"", ""AGGREGATE['count', '#8']"", ""BOOLEAN['#9', 'is at least one']""]","[""SELECT['small red objects']"", ""SELECT['large green sphere']"", ""PROJECT['shape of #REF', '#1']"", ""PROJECT['shape of #REF', '#2']"", ""BOOLEAN['if_exist', '#3', 'the same as #4']""]"
CLEVR_train_6153,How many yellow rubber cylinders are there?,"[""SELECT['cylinders']"", ""FILTER['#1', 'that are yellow']"", ""FILTER['#1', 'that are rubber']"", ""INTERSECTION['#1', '#2', '#3']"", ""AGGREGATE['count', '#4']""]","[""SELECT['cylinders']"", ""FILTER['#1', 'that are rubber']"", ""FILTER['#2', 'that are yellow']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_6155,What color is the cube that is not gray?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are gray']"", ""DISCARD['#1', '#2']"", ""PROJECT['the color of #REF', '#3']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that are gray']"", ""DISCARD['#1', '#2']"", ""PROJECT['color of #REF', '#3']""]"
CLEVR_train_6157,Is there a small red ball next to two large blue cylinders?,"[""SELECT['ball']"", ""FILTER['#1', 'that is small']"", ""FILTER['#2', 'that is red']"", ""SELECT['cylinder']"", ""FILTER['#4', 'that is blue']"", ""FILTER['#5', 'that is large']"", ""BOOLEAN['#3', 'is next to two #6']""]","[""SELECT['small ball']"", ""FILTER['#1', 'that is red']"", ""SELECT['large cylinders']"", ""FILTER['#3', 'that are blue']"", ""BOOLEAN['if_exist', '#2', 'next to two #4']""]"
CLEVR_train_616,Is the blue object the only metallic one?,"[""SELECT['object']"", ""FILTER['#1', 'that is blue']"", ""FILTER['#2', 'that is metallic']"", ""FILTER['#1', 'that are metallic']"", ""DISCARD['#4', '#3']"", ""AGGREGATE['count', '#3']"", ""AGGREGATE['count', '#5']"", ""BOOLEAN['#6', 'is more than #7']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are blue']"", ""FILTER['#2', 'that are metallic']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is equal to zero']""]"
CLEVR_train_6162,Are any of the balls here made of rubber?,"[""SELECT['balls']"", ""FILTER['#1', 'of rubber']"", ""BOOLEAN['#2', 'if there are #REF']""]","[""SELECT['balls']"", ""FILTER['#1', 'that are made of rubber']"", ""BOOLEAN['#2', 'if there are any #REF']""]"
CLEVR_train_6163,Are two of the large green spheres green?,"[""SELECT['spheres']"", ""FILTER['#1', 'that are large']"", ""FILTER['#2', 'that are green']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is equal to two']""]","[""SELECT['large green spheres']"", ""FILTER['#1', 'that are green']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is equal to two']""]"
CLEVR_train_6166,How many cubes are there that are large?,"[""SELECT['cubes']"", ""FILTER['#1', 'that are large']"", ""AGGREGATE['count', '#2']""]","[""SELECT['cubes']"", ""FILTER['#1', 'that is large']"", ""AGGREGATE['count', '#2']""]"
CLEVR_train_6167,what color is both matte and has more than a single instance of the color?,"[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""PROJECT['colors of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""COMPARATIVE['#3', '#4', 'is higher than one']""]","[""SELECT['objects']"", ""FILTER['#1', 'that are matte']"", ""PROJECT['colors of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""COMPARATIVE['#3', '#4', 'is higher than one']""]"
CLEVR_train_617,How many reflective objects are in the photo?,"[""SELECT['objects']"", ""FILTER['#1', 'that are reflective']"", ""AGGREGATE['count', '#2']""]","[""SELECT['objects']"", ""FILTER['#1', 'in the photo']"", ""FILTER['#2', 'which are reflective']"", ""AGGREGATE['count', '#3']""]"
CLEVR_train_6170,what shiny color are there three different shapes of?,"[""SELECT['shapes']"", ""PROJECT['colors of #REF', '#1']"", ""FILTER['#2', 'that are shiny']"", ""GROUP['count', '#1', '#3']"", ""COMPARATIVE['#3', '#4', 'is three']""]","[""SELECT['shapes']"", ""FILTER['#1', 'that are shiny']"", ""PROJECT['colors of #REF', '#2']"", ""GROUP['count', '#2', '#3']"", ""COMPARATIVE['#3', '#4', 'is three']""]"
CLEVR_train_6171,What is the shape of the object that is not the metallic?,"[""SELECT['objects']"", ""FILTER['#1', 'that are metallic']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#3']""]","[""SELECT['objects']"", ""FILTER['#1','metallic']"", ""DISCARD['#1', '#2']"", ""PROJECT['shape of #REF', '#3']""]"
CLEVR_train_6174,Are there more spheres than other shaped object?,"[""SELECT['objects']"", ""SELECT['spheres']"", ""DISCARD['#1', '#2']"", ""AGGREGATE['count', '#2']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is more than #5']""]","[""SELECT['spheres']"", ""SELECT['objects']"", ""DISCARD['#2', '#1']"", ""AGGREGATE['count', '#1']"", ""AGGREGATE['count', '#3']"", ""BOOLEAN['#4', 'is more than #5']""]"
CLEVR_train_6176,What shape is the item to the farthest left?,"[""SELECT['items']"", ""FILTER['#1', 'that are farthest to the left']"", ""PROJECT['shape of #REF', '#2']""]","[""SELECT['items']"", ""FILTER['#1', 'to the farthest left']"", ""PROJECT['the shape of #REF', '#2']""]"
CLEVR_train_6177,What shape is the item that is the only one of its color?,"[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#1', '#3', 'is equal to one']"", ""PROJECT['shape of #REF', '#4']""]","[""SELECT['items']"", ""PROJECT['colors of #REF', '#1']"", ""GROUP['count', '#1', '#2']"", ""COMPARATIVE['#2', '#3', 'is equal to one']"", ""PROJECT['shape of #REF', '#4']""."
CLEVR_train_6179,"Are there two blue, shiny objects?","[""SELECT['shiny objects']"", ""FILTER['#1', 'that are blue']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'equal to two']""]","[""SELECT['blue objects']"", ""FILTER['#1', 'that are shiny']"", ""AGGREGATE['count', '#2']"", ""BOOLEAN['#3', 'is two']""]"
CLEVR_train_6181,How many yellow metallic objects are to the right of the blue object?,"[""SELECT['objects']"", ""PROJECT['the blue #REF', '#1']"", ""FILTER['#1', 'that are yellow']"", ""FILTER['#3', 'that are metallic']"", ""FILTER['#4', 'that are to the right of #2']"", ""AGGREGATE['count', '#5']""]","[""SELECT['yellow objects']"", ""FILTER['#1', 'that are metallic']"", ""SELECT['blue object']"", ""FILTER['#2', 'to the right of #3']"", ""AGGREGATE['count', '#4']""]"
